genome_id;contig_id;ORF_id;ORF_length_bp;ORF_strand;ORF_start;ORF_end;VR;VR_strand;VR_start;VR_end;VR_position;TR_orig_start;TR_orig_end;VR_length_bp;TR_length_bp;VR_A-N mut;VR_non A-N mut;database;ORF_ftype;ftype;gene;EC_number;COG;product;metagenome_id;genome_length;num_contigs;otu_id;biome;ecosystem_category;ecosystem_type;habitat;domain;phylum
3300014737_3;3300014737.a:Ga0169786_100023;3300014737_3___01519;582;+;7220;7801;VR;+;7628;7704;end;46505;46542;77;38;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014737;4577935;52;OTU-16537;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Bacteroidota
3300014737_3;3300014737.a:Ga0169786_100023;3300014737_3___01574;1428;+;44954;46381;VR;+;46251;46365;end;46505;46542;115;38;18;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014737;4577935;52;OTU-16537;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Bacteroidota
3300011494_2;3300011494.a:Ga0121594_100056;3300011494_2___01642;2424;+;1062;3485;VR;+;3357;3477;end;3948;4009;121;62;8;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300011494;4325323;72;OTU-1759;Engineered;Built environment;City;city subway metal/plastic;d__Bacteria;p__Proteobacteria
3300022660_89;3300022660.a:Ga0216342_10080637;3300022660_89___00971;888;-;2777;3664;VR;-;2779;2966;begin;1380;1429;188;50;25;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300022660;2109620;32;OTU-6329;Host-associated;Mammals;Digestive system;Goate feces;d__Bacteria;p__Bacteroidota
3300022753_81;3300022753.a:Ga0216341_10056163;3300022753_81___01496;1722;-;2777;4498;VR;-;2779;2966;begin;1380;1429;188;50;25;0;Prodigal:002006;CDS;CDS;pknD_6;2.7.11.1;;Serine/threonine-protein kinase PknD;3300022753;2093252;30;OTU-6329;Host-associated;Mammals;Digestive system;Goate feces;d__Bacteria;p__Bacteroidota
3300029099_6;3300029099.a:Ga0169186_100001;3300029099_6___01410;1362;-;513872;515233;VR;-;513884;513991;begin;513697;513734;108;38;10;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029099;3956644;51;OTU-1996;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Bacteroidota
3300029099_6;3300029099.a:Ga0169186_100001;3300029099_6___01464;582;-;556228;556809;VR;-;556333;556439;middle;513697;513734;107;38;14;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029099;3956644;51;OTU-1996;Host-associated;Human;Digestive system;Human host-associated;d__Bacteria;p__Bacteroidota
3300006487_3;3300006487.a:Ga0100256_10006;3300006487_3___00675;582;+;14206;14787;VR;+;14614;14690;end;53090;53127;77;38;11;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300006487;3127577;22;OTU-10700;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300006487_3;3300006487.a:Ga0100256_10006;3300006487_3___00730;1428;+;51539;52966;VR;+;52836;52950;end;53090;53127;115;38;20;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300006487;3127577;22;OTU-10700;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300010998_29;3300010998.a:Ga0139311_1000078;3300010998_29___00960;2541;+;149436;151976;VR;+;151777;151970;end;152906;152955;194;50;16;2;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300010998;2213080;36;OTU-783;Host-associated;Microbial;Dinoflagellates;Moose rumen;d__Bacteria;p__Bacteroidota
3300014794_9;3300014794.a:Ga0134448_1000013;3300014794_9___01783;1434;-;152139;153572;VR;-;152160;152275;begin;151987;152036;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014794;2682226;28;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014794_9;3300014794.a:Ga0134448_1000013;3300014794_9___01836;582;-;190361;190942;VR;-;190445;190515;begin;151987;152036;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014794;2682226;28;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014806_11;3300014806.a:Ga0134388_1000006;3300014806_11___00284;1434;-;283704;285137;VR;-;283725;283840;begin;283552;283601;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014806;2277358;24;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014806_11;3300014806.a:Ga0134388_1000006;3300014806_11___00337;582;-;321926;322507;VR;-;322010;322080;begin;283552;283601;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014806;2277358;24;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014956_11;3300014956.a:Ga0134434_1000003;3300014956_11___00161;1434;-;152090;153523;VR;-;152111;152226;begin;151938;151987;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014956;2510667;25;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014956_11;3300014956.a:Ga0134434_1000003;3300014956_11___00214;582;-;190312;190893;VR;-;190396;190466;begin;151938;151987;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014956;2510667;25;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029322_5;3300029322.a:Ga0243376_100214;3300029322_5___02141;2064;+;34624;36687;VR;+;36495;36681;end;38033;38082;187;50;20;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029322;3388488;66;OTU-14459;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029363_9;3300029363.a:Ga0243878_100345;3300029363_9___01544;2685;-;29834;32518;VR;-;29835;30024;begin;28472;28521;190;50;21;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029363;3266038;67;OTU-1996;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Bacteroidota
3300029370_4;3300029370.a:Ga0243957_100047;3300029370_4___00393;2685;-;66615;69299;VR;-;66616;66805;begin;65253;65302;190;50;20;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029370;6429412;58;OTU-16670;Host-associated;Human;Digestive system;Human feces;d__Bacteria;p__Bacteroidota
3300029490_23;3300029490.a:Ga0244171_101865;3300029490_23___00569;2361;-;10571;12931;VR;-;10585;10771;begin;9033;9082;187;50;14;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029490;2474487;127;OTU-9333;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300025730_20;3300025730.a:Ga0209606_1011544;3300025730_20___00035;2211;-;1080;3290;VR;-;1095;1167;begin;3644;3693;73;50;13;1;Prodigal:002006;CDS;CDS;egtB_1;1.14.99.50;;Hercynine oxygenase;3300025730;3648006;114;OTU-15326;Engineered;Wastewater;Anaerobic digestor;Anaerobic digestor sludge;d__Bacteria;p__Chloroflexota
3300025730_20;3300025730.a:Ga0209606_1011544;3300025730_20___00038;669;-;5251;5919;VR;-;5275;5345;begin;3644;3693;71;50;9;0;Prodigal:002006;CDS;CDS;pkn1_1;2.7.11.1;;Serine/threonine-protein kinase Pkn1;3300025730;3648006;114;OTU-15326;Engineered;Wastewater;Anaerobic digestor;Anaerobic digestor sludge;d__Bacteria;p__Chloroflexota
3300014562_7;3300014562.a:Ga0134376_100002;3300014562_7___00157;1434;-;161494;162927;VR;-;161515;161630;begin;161342;161391;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014562;2459964;23;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014562_7;3300014562.a:Ga0134376_100002;3300014562_7___00210;582;-;199716;200297;VR;-;199800;199870;begin;161342;161391;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014562;2459964;23;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029562_14;3300029562.a:Ga0245122_100002;3300029562_14___00583;1434;-;476800;478233;VR;-;476821;476936;begin;476648;476697;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029562;2486144;17;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029562_14;3300029562.a:Ga0245122_100002;3300029562_14___00636;582;-;515022;515603;VR;-;515106;515176;begin;476648;476697;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029562;2486144;17;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029653_8;3300029653.a:Ga0245224_100008;3300029653_8___01600;582;+;145545;146126;VR;+;145970;146040;end;184450;184499;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029653;2465585;33;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029653_8;3300029653.a:Ga0245224_100008;3300029653_8___01653;1434;+;182915;184348;VR;+;184210;184325;end;184450;184499;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029653;2465585;33;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029702_20;3300029702.a:Ga0245265_100021;3300029702_20___00272;1434;-;234218;235651;VR;-;234239;234354;begin;234066;234115;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029702;2722790;31;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029702_20;3300029702.a:Ga0245265_100021;3300029702_20___00325;582;-;272440;273021;VR;-;272524;272594;begin;234066;234115;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029702;2722790;31;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029762_11;3300029762.a:Ga0245183_100001;3300029762_11___00367;582;+;321857;322438;VR;+;322282;322352;end;361652;361701;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029762;2207902;14;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029762_11;3300029762.a:Ga0245183_100001;3300029762_11___00420;1434;+;360117;361550;VR;+;361412;361527;end;361652;361701;116;50;18;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029762;2207902;14;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029875_20;3300029875.a:Ga0245324_100003;3300029875_20___00517;1434;-;354581;356014;VR;-;354602;354717;begin;354429;354478;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029875;2205507;14;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029875_20;3300029875.a:Ga0245324_100003;3300029875_20___00570;582;-;392803;393384;VR;-;392887;392957;begin;354429;354478;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029875;2205507;14;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029893_22;3300029893.a:Ga0246236_1000669;3300029893_22___00210;2361;+;13910;16270;VR;+;16140;16267;end;18025;18074;128;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029893;945935;32;OTU-343;Terrestrial;Deep subsurface;Deep subsurface;Fracture fluid;d__Bacteria;p__Patescibacteria
3300014799_7;3300014799.a:Ga0134377_1002458;3300014799_7___01030;2064;-;3791;5854;VR;-;3795;3981;begin;2399;2448;187;50;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014799;3211123;150;OTU-14459;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300008479_4;3300008479.a:Ga0114883_1000050;3300008479_4___01519;1362;-;56397;57758;VR;-;56409;56516;begin;56219;56268;108;50;10;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008479;4363232;89;OTU-1996;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300008479_4;3300008479.a:Ga0114883_1000050;3300008479_4___01574;630;-;99126;99755;VR;-;99231;99337;middle;56219;56268;107;50;11;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008479;4363232;89;OTU-1996;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300029249_12;3300029249.a:Ga0168690_1000017;3300029249_12___00318;534;+;168112;168645;VR;+;168485;168564;end;204552;204589;80;38;16;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029249;2456699;69;OTU-6928;Host-associated;Human;Digestive system;Host-associated;d__Bacteria;p__Bacteroidota
3300029249_12;3300029249.a:Ga0168690_1000017;3300029249_12___00360;1320;+;202713;204032;VR;+;203904;204017;end;204552;204589;114;38;23;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029249;2456699;69;OTU-6928;Host-associated;Human;Digestive system;Host-associated;d__Bacteria;p__Bacteroidota
3300029684_21;3300029684.a:Ga0245194_100010;3300029684_21___01391;582;+;72788;73369;VR;+;73213;73283;end;111693;111742;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029684;2312650;21;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029684_21;3300029684.a:Ga0245194_100010;3300029684_21___01444;1434;+;110158;111591;VR;+;111453;111568;end;111693;111742;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029684;2312650;21;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300008621_10;3300008621.a:Ga0115613_1000430;3300008621_10___00682;6603;+;18465;25067;VR;+;24946;25047;end;25770;25822;102;53;13;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008621;2203963;192;OTU-4852;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300008621_10;3300008621.a:Ga0115613_1000430;3300008621_10___00684;1398;+;25668;27065;VR;+;25762;25801;begin;24963;24989;40;27;0;1;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008621;2203963;192;OTU-4852;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300008272_6;3300008272.a:Ga0111092_1000030;3300008272_6___00194;582;+;36590;37171;VR;+;37008;37074;end;75555;75592;67;38;11;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008272;4008142;66;OTU-10700;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300008272_6;3300008272.a:Ga0111092_1000030;3300008272_6___00248;1428;+;74004;75431;VR;+;75301;75415;end;75555;75592;115;38;22;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008272;4008142;66;OTU-10700;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300008404_1;3300008404.a:Ga0115185_100227;3300008404_1___02561;2679;+;3772;6450;VR;+;6258;6447;end;7762;7811;190;50;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008404;5535025;178;OTU-5612;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300029579_27;3300029579.a:Ga0244893_100490;3300029579_27___01237;834;+;18559;19392;VR;+;19272;19379;end;36006;36064;108;59;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029579;1585641;76;OTU-16228;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300029579_27;3300029579.a:Ga0244893_100490;3300029579_27___01255;1146;+;34285;35430;VR;+;35294;35417;end;36006;36064;124;59;18;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029579;1585641;76;OTU-16228;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Firmicutes_A
3300009826_52;3300009826.a:Ga0123355_10000781;3300009826_52___01727;1002;-;42460;43461;VR;-;42465;42645;begin;40836;40880;181;45;26;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300009826;2515432;177;OTU-13753;Host-associated;Arthropoda;Digestive system;Termite gut;d__Bacteria;p__Bacteroidota
3300014804_13;3300014804.a:Ga0134371_1000007;3300014804_13___01410;582;+;10780;11361;VR;+;11205;11275;end;49685;49734;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014804;2050350;17;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014804_13;3300014804.a:Ga0134371_1000007;3300014804_13___01463;1434;+;48150;49583;VR;+;49445;49560;end;49685;49734;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014804;2050350;17;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014958_8;3300014958.a:Ga0134421_1000002;3300014958_8___01799;582;+;34973;35554;VR;+;35398;35468;end;73895;73944;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014958;2439424;22;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014958_8;3300014958.a:Ga0134421_1000002;3300014958_8___01853;1434;+;72360;73793;VR;+;73655;73770;end;73895;73944;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014958;2439424;22;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300029238_9;3300029238.a:Ga0168766_101453;3300029238_9___02606;1116;-;7738;8853;VR;-;7751;7856;begin;7091;7138;106;48;7;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029238;3186705;91;OTU-3269;Host-associated;Human;Digestive system;Host-associated;d__Bacteria;p__Firmicutes_A
3300008599_9;3300008599.a:Ga0111091_100370;3300008599_9___00165;894;+;14931;15824;VR;+;15685;15738;end;35801;35848;54;48;9;3;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008599;2792745;166;OTU-3269;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Firmicutes_A
3300008599_9;3300008599.a:Ga0111091_100370;3300008599_9___00185;1116;+;34099;35214;VR;+;35094;35199;end;35801;35848;106;48;13;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008599;2792745;166;OTU-3269;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Firmicutes_A
3300014789_10;3300014789.a:Ga0134406_1000026;3300014789_10___01882;582;+;8403;8984;VR;+;8828;8898;end;47308;47357;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014789;2439678;43;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014789_10;3300014789.a:Ga0134406_1000026;3300014789_10___01935;1434;+;45773;47206;VR;+;47068;47183;end;47308;47357;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014789;2439678;43;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014808_9;3300014808.a:Ga0134443_1000006;3300014808_9___01443;582;+;2699;3280;VR;+;3124;3194;end;41604;41653;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014808;2354580;26;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014808_9;3300014808.a:Ga0134443_1000006;3300014808_9___01496;1434;+;40069;41502;VR;+;41364;41479;end;41604;41653;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014808;2354580;26;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300008712_12;3300008712.a:Ga0113873_100076;3300008712_12___01324;1434;-;49528;50961;VR;-;49549;49664;begin;49376;49425;116;50;19;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008712;3083215;88;OTU-8643;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300008712_12;3300008712.a:Ga0113873_100076;3300008712_12___01374;582;-;86567;87148;VR;-;86651;86721;begin;49376;49425;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300008712;3083215;88;OTU-8643;Host-associated;Human;Digestive system;Human;d__Bacteria;p__Bacteroidota
3300013137_144;3300013137.a:Ga0172375_10003612;3300013137_144___00034;2739;+;2;2740;VR;+;2605;2716;end;3026;3075;112;50;21;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300013137;1023890;85;OTU-17544;Aquatic;Freshwater;Freshwater;Freshwater;d__Bacteria;p__Patescibacteria
3300014757_5;3300014757.a:Ga0134375_100011;3300014757_5___01661;582;+;51050;51631;VR;+;51475;51545;end;90011;90060;71;50;15;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014757;2478876;31;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300014757_5;3300014757.a:Ga0134375_100011;3300014757_5___01714;1434;+;88476;89909;VR;+;89771;89886;end;90011;90060;116;50;12;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300014757;2478876;31;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
3300020219_19;3300020219.a:Ga0163146_10001724;3300020219_19___00172;507;+;179;685;VR;+;535;680;end;1440;1489;146;50;17;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300020219;4552615;227;OTU-8680;Aquatic;Freshwater;Freshwater;Freshwater microbial mat;d__Bacteria;p__Bacteroidota
3300026971_3;3300026971.a:Ga0207716_100063;3300026971_3___01877;1578;+;147486;149063;VR;+;148935;149048;end;149575;149624;114;50;18;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300026971;3901100;52;OTU-14975;Engineered;Lab enrichment;Defined media;Aerobic enrichment media;d__Bacteria;p__Proteobacteria
3300029650_10;3300029650.a:Ga0245264_100006;3300029650_10___00388;1434;-;30588;32021;VR;-;30609;30724;begin;30436;30485;116;50;18;0;Prodigal:002006;CDS;CDS;;;;hypothetical protein;3300029650;2333841;12;OTU-15865;Host-associated;Human;Digestive system;Human fecal;d__Bacteria;p__Bacteroidota
